distance,height
-17.62072160534182,1.886630961178229
-17.52072160534182,1.8823629118178207
-17.420721605341818,1.8780890196246292
-17.320721605341816,1.8738092778304254
-17.220721605341815,1.869523681524316
-17.120721605341814,1.8652322276326914
-17.020721605341812,1.8609349148992476
-16.92072160534181,1.856631743865082
-16.82072160534181,1.8523227168488596
-16.720721605341808,1.8480078379270546
-16.620721605341807,1.8436871129142633
-16.520721605341805,1.839360549343592
-16.420721605341804,1.8350281564471134
-16.320721605341802,1.8306899451364016
-16.2207216053418,1.8263459279831356
-16.1207216053418,1.8219961191997778
-16.020721605341798,1.8176405346203242
-15.920721605341797,1.8132791916811295
-15.820721605341795,1.808912109401802
-15.720721605341794,1.804539308366174
-15.620721605341792,1.8001608107033455
-15.520721605341791,1.795776640068797
-15.42072160534179,1.7913868216255786
-15.320721605341788,1.7869913820255725
-15.220721605341787,1.782590349390825
-15.120721605341785,1.7781837532949551
-15.020721605341784,1.7737716247446331
-14.920721605341782,1.7693539961611333
-14.820721605341781,1.76493090136196
-14.72072160534178,1.7605023755425466
-14.620721605341778,1.756068455258026
-14.520721605341777,1.7516291784050735
-14.420721605341775,1.747184584203828
-14.320721605341774,1.742734713179878
-14.220721605341772,1.738279607146326
-14.120721605341771,1.7338193091859253
-14.02072160534177,1.729353863633287
-13.920721605341768,1.7248833160571626
-13.820721605341767,1.7204077132427988
-13.720721605341765,1.7159271031743635
-13.620721605341764,1.7114415350174474
-13.520721605341762,1.7069510591016377
-13.420721605341761,1.7024557269031615
-13.32072160534176,1.6979555910276078
-13.220721605341758,1.6934507051927175
-13.120721605341757,1.688941124211249
-13.020721605341755,1.6844269039739157
-12.920721605341754,1.6799081014323956
-12.820721605341753,1.6753847745824166
-12.720721605341751,1.6708569824469113
-12.62072160534175,1.6663247850592464
-12.520721605341748,1.6617882434465254
-12.420721605341747,1.6572474196129638
-12.320721605341745,1.6527023765233357
-12.220721605341744,1.6481531780864958
-12.120721605341743,1.6435998891389731
-12.020721605341741,1.6390425754286362
-11.92072160534174,1.6344813035984342
-11.820721605341738,1.629916141170209
-11.720721605341737,1.6253471565285789
-11.620721605341735,1.6207744189048994
-11.520721605341734,1.6161979983612915
-11.420721605341733,1.6116179657747476
-11.320721605341731,1.607034392821308
-11.22072160534173,1.6024473519603095
-11.120721605341728,1.597856916418709
-11.020721605341727,1.5932631601754799
-10.920721605341726,1.5886661579460781
-10.820721605341724,1.5840659851669858
-10.720721605341723,1.5794627179803236
-10.620721605341721,1.5748564332185386
-10.52072160534172,1.5702472083891656
-10.420721605341718,1.5656351216596576
-10.320721605341717,1.5610202518422924
-10.220721605341716,1.5564026783791525
-10.120721605341714,1.5517824813271754
-10.020721605341713,1.5471597413432783
-9.920721605341711,1.5425345396695551
-9.82072160534171,1.5379069581185483
-9.720721605341708,1.5332770790585892
-9.620721605341707,1.528644985399217
-9.520721605341706,1.5240107605766653
-9.420721605341704,1.5193744885394256
-9.320721605341703,1.5147362537338815
-9.220721605341701,1.5100961410900156
-9.1207216053417,1.5054542360071905
-9.020721605341699,1.5008106243400026
-8.920721605341697,1.4961653923842082
-8.820721605341696,1.4915186268627219
-8.720721605341694,1.4868704149116891
-8.620721605341693,1.4822208440666322
-8.520721605341691,1.4775700022486666
-8.42072160534169,1.4729179777507917
-8.320721605341689,1.4682648592242562
-8.220721605341687,1.4636107356649923
-8.120721605341686,1.4589556964001278
-8.020721605341684,1.454299831074565
-7.920721605341683,1.4496432296376396
-7.8207216053416815,1.4449859823298457
-7.72072160534168,1.4403281796696394
-7.620721605341679,1.4356699124403107
-7.520721605341677,1.4310112716769308
-7.420721605341676,1.4263523486533725
-7.320721605341674,1.421693234869402
-7.220721605341673,1.4170340220378452
-7.1207216053416715,1.412374802071825
-7.02072160534167,1.4077156670720727
-6.920721605341669,1.4030567093143138
-6.820721605341667,1.3983980212367224
-6.720721605341666,1.3937396954274535
-6.620721605341664,1.389081824612244
-6.520721605341663,1.38442450164209
-6.420721605341662,1.3797678194809941
-6.32072160534166,1.375111871193788
-6.220721605341659,1.3704567499340259
-6.120721605341657,1.3658025489319527
-6.020721605341656,1.3611493614825434
-5.9207216053416545,1.3564972809336162
-5.820721605341653,1.3518464006740203
-5.720721605341652,1.3471968141218917
-5.62072160534165,1.3425486147129875
-5.520721605341649,1.337901895889089
-5.420721605341647,1.3332567510864803
-5.320721605341646,1.3286132737244982
-5.2207216053416445,1.323971557194156
-5.120721605341643,1.3193316948468383
-5.020721605341642,1.3146937799830727
-4.92072160534164,1.310057905841369
-4.820721605341639,1.3054241655871366
-4.720721605341637,1.30079265230167
-4.620721605341636,1.2961634589712112
-4.520721605341635,1.291536678476083
-4.420721605341633,1.2869124035798951
-4.320721605341632,1.282290726918823
-4.22072160534163,1.2776717409909613
-4.120721605341629,1.273055538145749
-4.0207216053416275,1.2684422105734656
-3.920721605341626,1.263831850294805
-3.8207216053416246,1.2592245491505165
-3.720721605341623,1.254620398791124
-3.620721605341622,1.250019490666713
-3.5207216053416204,1.2454219160167965
-3.420721605341619,1.2408277658602467
-3.3207216053416175,1.2362371309853064
-3.220721605341616,1.2316501019396677
-3.1207216053416147,1.2270667690206287
-3.0207216053416133,1.2224872222653183
-2.920721605341612,1.2179115514409968
-2.8207216053416104,1.2133398460354294
-2.720721605341609,1.2087721952473307
-2.6207216053416076,1.2042086879768845
-2.520721605341606,1.1996494128163335
-2.4207216053416047,1.1950944580406462
-2.3207216053416033,1.1905439115982512
-2.220721605341602,1.1859978611018496
-2.1207216053416005,1.1814563938192975
-2.020721605341599,1.1769195966645616
-1.9207216053415976,1.1723875561887473
-1.8207216053415962,1.1678603585712022
-1.7207216053415948,1.1633380896106897
-1.6207216053415934,1.1588208347166358
-1.520721605341592,1.154308678900451
-1.4207216053415905,1.1498017067669226
-1.3207216053415891,1.145300002505681
-1.2207216053415877,1.1408036498827385
-1.1207216053415863,1.1363127322321025
-1.0207216053415848,1.1318273324474593
-0.9207216053415834,1.1273475329739318
-0.820721605341582,1.1228734157999098
-0.7207216053415806,1.1184050624489563
-0.6207216053415792,1.113942553971779
-0.5207216053415777,1.1094859709382852
-0.4207216053415763,1.1050353934296988
-0.3207216053415749,1.1005909010307595
-0.22072160534157348,1.0961525728219883
-0.12072160534157206,1.0917204873720303
-0.020721605341570637,1.0872947227300664
0.07927839465843078,1.0828753564183018
0.1792783946584322,1.078462465424524
0.2792783946584336,1.0740561261947377
0.37927839465843505,1.0696564146258674
0.47927839465843647,1.0652634060585364
0.5792783946584379,1.06087717526992
0.6792783946584393,1.0564977964666669
0.7792783946584407,1.0521253432778974
0.8792783946584422,1.0477598887482735
0.9792783946584436,1.0434015053311403
1.079278394658445,1.0390502648817437
1.1792783946584464,1.0347062386505173
1.2792783946584478,1.0303694972764432
1.3792783946584493,1.026040110780489
1.4792783946584507,1.0217181485591127
1.579278394658452,1.0174036793778432
1.6792783946584535,1.0130967713649337
1.779278394658455,1.0087974920050873
1.8792783946584564,1.0045059081332566
1.9792783946584578,1.0002220859285136
2.079278394658459,0.9959460909079965
2.1792783946584606,0.9916779879209247
2.279278394658462,0.9874178411426912
2.3792783946584635,0.9831657140690252
2.479278394658465,0.9789216695102275
2.5792783946584663,0.974685769585481
2.6792783946584677,0.9704580757172304
2.779278394658469,0.9662386486256399
2.8792783946584706,0.962027548323118
2.979278394658472,0.9578248341089205
3.0792783946584734,0.9536305645638223
3.179278394658475,0.949444797544865
3.2792783946584763,0.9452675901801751
3.3792783946584777,0.9410989988638572
3.479278394658479,0.9369390792509579
3.5792783946584805,0.9327878862525051
3.679278394658482,0.9286454740306178
3.7792783946584834,0.9245118959936908
3.879278394658485,0.9203872047916499
3.979278394658486,0.916271452311283
4.079278394658488,0.9121646896716417
4.179278394658489,0.9080669672195167
4.2792783946584905,0.9039783345249859
4.379278394658492,0.899898840377036
4.479278394658493,0.8958285327792563
4.579278394658495,0.8917674589456052
4.679278394658496,0.8877156652962499
4.779278394658498,0.8836731974534807
4.879278394658499,0.8796401002376939
4.9792783946585,0.8756164176634532
5.079278394658502,0.8716021929356179
5.179278394658503,0.8675974684455504
5.279278394658505,0.8636022857673907
5.379278394658506,0.8596166856544081
5.4792783946585075,0.8556407080354235
5.579278394658509,0.851674392011305
5.67927839465851,0.8477177758515373
5.779278394658512,0.8437708969908628
5.879278394658513,0.8398337920259962
5.979278394658515,0.8359064967124118
6.079278394658516,0.8319890459612042
6.1792783946585175,0.8280814738360215
6.279278394658519,0.8241838135500704
6.37927839465852,0.8202960974631965
6.479278394658522,0.8164183570790354
6.579278394658523,0.8125506230422379
6.679278394658525,0.8086929251357671
6.779278394658526,0.8048452922782687
6.879278394658527,0.8010077525215167
6.979278394658529,0.7971803330479261
7.07927839465853,0.7933630601681456
7.179278394658532,0.7895559593187172
7.279278394658533,0.7857590550598128
7.3792783946585345,0.781972371073041
7.479278394658536,0.7781959301593292
7.579278394658537,0.7744297542368759
7.679278394658539,0.7706738643391781
7.77927839465854,0.7669282806131309
7.879278394658542,0.7631930223171991
7.979278394658543,0.7594681078196638
8.079278394658544,0.7557535545969387
8.179278394658546,0.7520493792319629
8.279278394658547,0.748355597412664
8.379278394658549,0.7446722239304951
8.47927839465855,0.7409992726790446
8.579278394658552,0.7373367566527187
8.679278394658553,0.7336846879454972
8.779278394658554,0.7300430777497613
8.879278394658556,0.7264119363551956
8.979278394658557,0.7227912731477626
9.079278394658559,0.7191810966087482
9.17927839465856,0.7155814143138837
9.279278394658562,0.7119922329325372
9.379278394658563,0.70841355822698
9.479278394658564,0.7048453950517255
9.579278394658566,0.7012877473529402
9.679278394658567,0.6977406181679281
9.779278394658569,0.6942040096246895
9.87927839465857,0.6906779229415488
9.979278394658571,0.6871623584268602
10.079278394658573,0.6836573154787815
10.179278394658574,0.6801627925851246
10.279278394658576,0.6766787873232767
10.379278394658577,0.673205296360195
10.479278394658579,0.6697423154524744
10.57927839465858,0.6662898394464885
10.679278394658581,0.6628478622786014
10.779278394658583,0.6594163769754563
10.879278394658584,0.6559953756543324
10.979278394658586,0.6525848495235789
11.079278394658587,0.6491847888831188
11.179278394658589,0.6457951831250275
11.27927839465859,0.6424160207341819
11.379278394658591,0.6390472892889868
11.479278394658593,0.6356889754621692
11.579278394658594,0.6323410650216484
11.679278394658596,0.6290035428314784
11.779278394658597,0.6256763928528641
11.879278394658598,0.622359598145247
11.9792783946586,0.6190531408674685
12.079278394658601,0.6157570022790031
12.179278394658603,0.6124711627412646
12.279278394658604,0.6091956017189866
12.379278394658606,0.6059302977816745
12.479278394658607,0.6026752286051315
12.579278394658608,0.5994303709730566
12.67927839465861,0.5961957007787159
12.779278394658611,0.5929711930266869
12.879278394658613,0.5897568218346757
12.979278394658614,0.5865525604354059
13.079278394658616,0.5833583811785836
13.179278394658617,0.5801742555329309
13.279278394658618,0.5770001540882953
13.37927839465862,0.5738360465578322
13.479278394658621,0.5706819017802576
13.579278394658623,0.5675376877221766
13.679278394658624,0.5644033714804836
13.779278394658625,0.5612789192848344
13.879278394658627,0.5581642965001938
13.979278394658628,0.5550594676294526
14.07927839465863,0.5519643963161205
14.179278394658631,0.5488790453470913
14.279278394658633,0.5458033766554792
14.379278394658634,0.5427373513235292
14.479278394658635,0.5396809295856023
14.579278394658637,0.5366340708312298
14.679278394658638,0.5335967336082432
14.77927839465864,0.5305688756259759
14.879278394658641,0.5275504537585388
14.979278394658643,0.524541424048168
15.079278394658644,0.5215417417086439
15.179278394658645,0.5185513611287875
15.279278394658647,0.5155702358760249
15.379278394658648,0.512598318700027
15.47927839465865,0.5096355615364232
15.579278394658651,0.5066819155105841
15.679278394658652,0.5037373309414813
15.779278394658654,0.5008017573456189
15.879278394658655,0.4978751434410351
15.979278394658657,0.49495743715138124
16.079278394658658,0.49204858561007037
16.17927839465866,0.4891485351644993
16.27927839465866,0.4862572313803454
16.379278394658662,0.4833746190459337
16.479278394658664,0.480500642176679
16.579278394658665,0.4776352440195989
16.679278394658667,0.47477836705790233
16.779278394658668,0.47192995301564744
16.87927839465867,0.46908994286247685
16.97927839465867,0.46625827681842114
17.079278394658672,0.46343489435877866
17.179278394658674,0.4606197342190665
17.279278394658675,0.45781273440004483
17.379278394658677,0.4550138321728148
17.479278394658678,0.452222964083988
17.57927839465868,0.4494400659609295
17.67927839465868,0.44666507291707447
17.779278394658682,0.4438979193573163
17.879278394658684,0.4411385389834683
17.979278394658685,0.43838686479979944
18.079278394658687,0.43564282911864016
18.179278394658688,0.43290636356606427
18.27927839465869,0.430177399087641
18.37927839465869,0.42745586595426266
18.479278394658692,0.42474169376804205
18.579278394658694,0.42203481146828603
18.679278394658695,0.4193351473375389
18.779278394658697,0.41664262900770166
18.879278394658698,0.41395718346622135
18.9792783946587,0.41127873706235546
19.0792783946587,0.40860721551350787
19.179278394658702,0.40594254391163864
19.279278394658704,0.4032846467297462
19.379278394658705,0.4006334478284217
19.479278394658706,0.397988870462478
19.579278394658708,0.3953508372876505
19.67927839465871,0.39271927036737003
19.77927839465871,0.3900940911796108
19.879278394658712,0.38747522062380885
19.979278394658714,0.3848625790278555
20.079278394658715,0.382256086155162
20.179278394658716,0.3796556612117982
20.279278394658718,0.3770612228537037
20.37927839465872,0.3744726891939717
20.47927839465872,0.37188997781020633
20.579278394658722,0.3693130057519522
20.679278394658724,0.366741689548197
20.779278394658725,0.3641759452149474
20.879278394658726,0.36161568826287765
20.979278394658728,0.3590608337050508
21.07927839465873,0.3565112960647133
21.17927839465873,0.3539669893831615
21.279278394658732,0.351427827227683
21.379278394658733,0.34889372269956814
21.479278394658735,0.34636458844219753
21.579278394658736,0.34384033664919855
21.679278394658738,0.3413208790726802
21.77927839465874,0.3388061270315344
21.87927839465874,0.33629599141981603
21.979278394658742,0.3337903827151917
22.079278394658743,0.3312892109874632
22.179278394658745,0.3287923859071651
22.279278394658746,0.3262998167542316
22.379278394658748,0.3238114124267393
22.47927839465875,0.32132708144972383
22.57927839465875,0.31884673198406455
22.679278394658752,0.31637027183544664
22.779278394658753,0.3138976084633952
22.879278394658755,0.3114286489903806
22.979278394658756,0.3089633002109988
23.079278394658758,0.30650146860122135
23.17927839465876,0.30404306032772427
23.27927839465876,0.3015879812572823
23.379278394658762,0.299136136966241
23.479278394658763,0.29668743275006204
23.579278394658765,0.29424177363293746
23.679278394658766,0.29179906437748127
23.779278394658768,0.28935920949448957
23.87927839465877,0.286922113252779
23.97927839465877,0.2844876796890924
24.079278394658772,0.28205581261807994
24.179278394658773,0.27962641564235546
24.279278394658775,0.2771993921626211
24.379278394658776,0.27477464538786767
24.479278394658778,0.27235207834564823
24.57927839465878,0.2699315938924223
24.67927839465878,0.2675130947239757
24.779278394658782,0.2650964833859104
24.879278394658783,0.2626816622842112
24.979278394658785,0.260268533695879
25.079278394658786,0.2578569997796455
25.179278394658787,0.2554469625867526
25.27927839465879,0.25303832407180993
25.37927839465879,0.2506309861037227
25.47927839465879,0.24822485047669418
25.579278394658793,0.24581981892130012
25.679278394658795,0.24341579311563477
25.779278394658796,0.24101267469653354
25.879278394658797,0.23861036527086427
25.9792783946588,0.23620876642689392
26.0792783946588,0.23380777974572786
26.1792783946588,0.23140730681282207
26.279278394658803,0.22900724922956595
26.379278394658805,0.22660750862494294
26.479278394658806,0.22420798666725894
26.579278394658807,0.22180858507594592
26.67927839465881,0.21940920563343935
26.77927839465881,0.21700975019712743
26.87927839465881,0.21461012071137087
26.979278394658813,0.21221021921960126
27.079278394658814,0.209809947876487
27.179278394658816,0.207409208960174
27.279278394658817,0.20500790488460063
27.37927839465882,0.20260593821188355
27.47927839465882,0.20020321166477661
27.57927839465882,0.19779962813920426
27.679278394658823,0.19539509071686734
27.779278394658824,0.19298950267791937
27.879278394658826,0.1905827675137186
27.979278394658827,0.18817478893965278
28.07927839465883,0.18576547090803497
28.17927839465883,0.18335471762107292
28.27927839465883,0.1809424335439137
28.379278394658826,0.17852852341775716
28.479278394658834,0.17611289227304427
28.579278394658843,0.1736954454427212
28.679278394658837,0.17127608857557053
28.77927839465883,0.1688547276496195
28.87927839465884,0.16643126898561988
28.97927839465885,0.16400561926060164
29.079278394658843,0.16157768552149743
29.179278394658837,0.15914737519884226
29.279278394658846,0.15671459612054484
29.379278394658854,0.15427925652573138
29.47927839465885,0.1518412650786648
29.579278394658843,0.14940053088273209
29.67927839465885,0.14695696349450993
29.77927839465886,0.14451047293789987
29.879278394658854,0.14206096971833793
29.97927839465885,0.13960836483707495
30.079278394658857,0.1371525698055318
30.179278394658866,0.13469349665972874
30.27927839465886,0.13223105797478385
30.379278394658854,0.12976516687948714
30.479278394658863,0.12729573707094666
30.57927839465887,0.1248226828293082
30.679278394658866,0.12234591903254766
30.77927839465886,0.11986536117133428
30.87927839465887,0.11738092536397049
30.979278394658877,0.11489252837140174
31.07927839465887,0.11240008761230091
31.179278394658866,0.10990352117822288
31.279278394658874,0.10740274784883597
31.379278394658883,0.10489768710722458
31.479278394658877,0.1023882591552624
31.57927839465887,0.09987438492906286
31.67927839465888,0.0973559861144968
31.77927839465889,0.0948329851627906
31.879278394658883,0.09230530530619097
31.979278394658877,0.08977287057370298
32.079278394658886,0.08723560580690548
32.179278394658894,0.08469343667583518
32.27927839465889,0.0821462896949462
32.37927839465888,0.07959409223913805
32.47927839465889,0.07703677255986419
32.5792783946589,0.07447425980130673
32.679278394658894,0.07190648401662636
32.77927839465889,0.0693333761842857
32.8792783946589,0.06675486822444454
32.979278394658905,0.06417089301542933
33.0792783946589,0.061581384410274276
33.179278394658894,0.05898627725333583
33.2792783946589,0.056385507396978674
33.37927839465891,0.053779011718338765
33.479278394658905,0.05116672813615486
33.5792783946589,0.04854859562767244
33.67927839465891,0.04592455424562658
33.77927839465892,0.043294545135291296
33.87927839465891,0.040658510551604965
33.979278394658905,0.03801639387636724
34.079278394658914,0.03536813963550922
34.17927839465892,0.03271369351643916
34.27927839465892,0.030053002385456606
34.37927839465891,0.027386014305241346
34.47927839465892,0.024712678552416545
34.57927839465893,0.0220329456351831
34.67927839465892,0.019346767311028135
34.77927839465892,0.01665409660450523
34.879278394658925,0.013954887825086582
34.979278394658934,0.011249096585092877
35.07927839465893,0.008536679817690018
35.17927839465892,0.005817595794961994
35.27927839465893,0.003091804146055921
35.37927839465894,0.00035926587540102695
35.479278394658934,-0.0023800566190002037
35.57927839465893,-0.005126199527210051
35.67927839465894,-0.007879197608918753
35.779278394658945,-0.010639084174931313
35.87927839465894,-0.013405891068587472
35.979278394658934,-0.016179648647108635
36.07927839465894,-0.01896038576286574
36.17927839465895,-0.021748129744578293
36.279278394658945,-0.024542906378442808
36.37927839465894,-0.027344739889183955
36.47927839465895,-0.030153652921034446
36.57927839465896,-0.03296966651864364
36.67927839465895,-0.03579280010790975
36.779278394658945,-0.0386230714767446
36.879278394658954,-0.04146049675575769
36.97927839465896,-0.0443050903988762
37.07927839465896,-0.04715686516388384
37.17927839465895,-0.050015832092893175
37.27927839465896,-0.05288200049274372
37.37927839465897,-0.055755377915321924
37.47927839465896,-0.0586359701378143
37.57927839465896,-0.06152378114288859
37.679278394658965,-0.06441881309879527
37.779278394658974,-0.0673210663393995
37.87927839465897,-0.07023053934414492
37.97927839465896,-0.07314722871793711
38.07927839465897,-0.07607112917095815
38.17927839465898,-0.07900223349840729
38.279278394658974,-0.08194053256016964
38.37927839465897,-0.08488601526041095
38.47927839465898,-0.08783866852709887
38.579278394658985,-0.09079847729145474
38.67927839465898,-0.09376542446732694
38.779278394658974,-0.09673949093049705
38.87927839465898,-0.0997206554979091
38.97927839465899,-0.10270889490682711
39.079278394658985,-0.1057041837939201
39.17927839465898,-0.10870649467427596
39.27927839465899,-0.11171579792033803
39.379278394658996,-0.114732061740773
39.47927839465899,-0.11775525215926086
39.579278394658985,-0.12078533299322158
39.67927839465899,-0.12382226583245726
39.779278394659,-0.12686601001772702
39.879278394658996,-0.1299165226192509
39.97927839465899,-0.13297375841513936
40.079278394659,-0.13603766986974652
40.17927839465901,-0.13910820711195404
40.279278394659,-0.14218531791338118
40.379278394658996,-0.14526894766652387
40.479278394659005,-0.14835903936281736
40.57927839465901,-0.15145553357062735
40.67927839465901,-0.1545583684131686
40.779278394659,-0.15766747954635174
40.87927839465901,-0.1607828001365572
40.97927839465902,-0.16390426083833098
41.07927839465901,-0.16703178977201438
41.17927839465901,-0.17016531250129896
41.279278394659016,-0.17330475201070517
41.379278394659025,-0.17645002868299398
41.47927839465902,-0.17960106027649747
41.57927839465901,-0.18275776190238613
41.67927839465902,-0.1859200460018573
41.77927839465903,-0.18908782232324972
41.879278394659025,-0.19226099789908835
41.97927839465902,-0.19543947702305786
42.07927839465903,-0.19862316122689716
42.179278394659036,-0.20181194925722679
42.27927839465903,-0.20500573705229863
42.379278394659025,-0.2082044177186808
42.47927839465903,-0.21140788150785728
42.57927839465904,-0.21461601579276524
42.679278394659036,-0.21782870504425533
42.77927839465903,-0.22104583080747986
42.87927839465904,-0.22426727167820815
42.97927839465905,-0.22749290327906468
43.07927839465904,-0.2307225982357024
43.179278394659036,-0.23395622615289868
43.279278394659045,-0.23719365359057631
43.37927839465905,-0.2404347440397574
43.47927839465905,-0.2436793578984342
43.57927839465904,-0.24692735244738362
43.67927839465905,-0.2501785818258906
43.77927839465906,-0.2534328970074111
43.87927839465905,-0.2566901457751567
43.97927839465905,-0.25995017269760723
44.079278394659056,-0.2632128191039538
44.179278394659065,-0.26647792305946316
44.27927839465906,-0.26974531934077106
