time,tide
2018-06-05 18:00:00+10:00,0.786
2018-06-05 19:00:00+10:00,0.77
2018-06-05 20:00:00+10:00,0.8260000000000001
2018-06-05 21:00:00+10:00,0.9470000000000001
2018-06-05 22:00:00+10:00,1.106
2018-06-05 23:00:00+10:00,1.266
2018-06-06 00:00:00+10:00,1.385
2018-06-06 01:00:00+10:00,1.429
2018-06-06 02:00:00+10:00,1.381
2018-06-06 03:00:00+10:00,1.247
2018-06-06 04:00:00+10:00,1.0530000000000002
2018-06-06 05:00:00+10:00,0.8400000000000001
2018-06-06 06:00:00+10:00,0.653
2018-06-06 07:00:00+10:00,0.5290000000000001
2018-06-06 08:00:00+10:00,0.4930000000000001
2018-06-06 09:00:00+10:00,0.548
2018-06-06 10:00:00+10:00,0.6780000000000002
2018-06-06 11:00:00+10:00,0.8500000000000001
2018-06-06 12:00:00+10:00,1.024
2018-06-06 13:00:00+10:00,1.1580000000000001
2018-06-06 14:00:00+10:00,1.223
2018-06-06 15:00:00+10:00,1.2080000000000002
2018-06-06 16:00:00+10:00,1.125
2018-06-06 17:00:00+10:00,1.004
2018-06-06 18:00:00+10:00,0.8830000000000001
2018-06-06 19:00:00+10:00,0.798
2018-06-06 20:00:00+10:00,0.7750000000000001
2018-06-06 21:00:00+10:00,0.8260000000000001
2018-06-06 22:00:00+10:00,0.9400000000000001
2018-06-06 23:00:00+10:00,1.092
2018-06-07 00:00:00+10:00,1.243
2018-06-07 01:00:00+10:00,1.3530000000000002
2018-06-07 02:00:00+10:00,1.387
2018-06-07 03:00:00+10:00,1.332
2018-06-07 04:00:00+10:00,1.193
2018-06-07 05:00:00+10:00,0.9990000000000001
2018-06-07 06:00:00+10:00,0.792
2018-06-07 07:00:00+10:00,0.6150000000000001
2018-06-07 08:00:00+10:00,0.5070000000000001
2018-06-07 09:00:00+10:00,0.4890000000000001
2018-06-07 10:00:00+10:00,0.5650000000000001
2018-06-07 11:00:00+10:00,0.7160000000000001
2018-06-07 12:00:00+10:00,0.907
2018-06-07 13:00:00+10:00,1.094
2018-06-07 14:00:00+10:00,1.2320000000000002
2018-06-07 15:00:00+10:00,1.292
2018-06-07 16:00:00+10:00,1.266
2018-06-07 17:00:00+10:00,1.1660000000000001
2018-06-07 18:00:00+10:00,1.0250000000000001
2018-06-07 19:00:00+10:00,0.8840000000000001
2018-06-07 20:00:00+10:00,0.7810000000000001
2018-06-07 21:00:00+10:00,0.7460000000000001
2018-06-07 22:00:00+10:00,0.79
2018-06-07 23:00:00+10:00,0.905
2018-06-08 00:00:00+10:00,1.0610000000000002
2018-06-08 01:00:00+10:00,1.217
2018-06-08 02:00:00+10:00,1.33
2018-06-08 03:00:00+10:00,1.363
2018-06-08 04:00:00+10:00,1.302
2018-06-08 05:00:00+10:00,1.1560000000000001
2018-06-08 06:00:00+10:00,0.9550000000000001
2018-06-08 07:00:00+10:00,0.7440000000000001
2018-06-08 08:00:00+10:00,0.5710000000000001
2018-06-08 09:00:00+10:00,0.4740000000000001
2018-06-08 10:00:00+10:00,0.4770000000000001
2018-06-08 11:00:00+10:00,0.5810000000000001
2018-06-08 12:00:00+10:00,0.7630000000000001
2018-06-08 13:00:00+10:00,0.9830000000000001
2018-06-08 14:00:00+10:00,1.189
2018-06-08 15:00:00+10:00,1.3330000000000002
2018-06-08 16:00:00+10:00,1.385
2018-06-08 17:00:00+10:00,1.3370000000000002
2018-06-08 18:00:00+10:00,1.206
2018-06-08 19:00:00+10:00,1.03
2018-06-08 20:00:00+10:00,0.8560000000000001
2018-06-08 21:00:00+10:00,0.7290000000000001
2018-06-08 22:00:00+10:00,0.6800000000000002
2018-06-08 23:00:00+10:00,0.7240000000000001
2018-06-09 00:00:00+10:00,0.8500000000000001
2018-06-09 01:00:00+10:00,1.0230000000000001
2018-06-09 02:00:00+10:00,1.197
2018-06-09 03:00:00+10:00,1.3210000000000002
2018-06-09 04:00:00+10:00,1.356
2018-06-09 05:00:00+10:00,1.2890000000000001
2018-06-09 06:00:00+10:00,1.131
2018-06-09 07:00:00+10:00,0.916
2018-06-09 08:00:00+10:00,0.6960000000000001
2018-06-09 09:00:00+10:00,0.522
2018-06-09 10:00:00+10:00,0.43800000000000006
2018-06-09 11:00:00+10:00,0.4660000000000001
2018-06-09 12:00:00+10:00,0.6060000000000001
2018-06-09 13:00:00+10:00,0.8280000000000001
2018-06-09 14:00:00+10:00,1.082
2018-06-09 15:00:00+10:00,1.3090000000000002
2018-06-09 16:00:00+10:00,1.457
2018-06-09 17:00:00+10:00,1.491
2018-06-09 18:00:00+10:00,1.4080000000000001
2018-06-09 19:00:00+10:00,1.233
2018-06-09 20:00:00+10:00,1.01
2018-06-09 21:00:00+10:00,0.7950000000000002
2018-06-09 22:00:00+10:00,0.6400000000000001
2018-06-09 23:00:00+10:00,0.5840000000000001
2018-06-10 00:00:00+10:00,0.637
2018-06-10 01:00:00+10:00,0.7850000000000001
2018-06-10 02:00:00+10:00,0.9870000000000001
2018-06-10 03:00:00+10:00,1.187
2018-06-10 04:00:00+10:00,1.327
2018-06-10 05:00:00+10:00,1.3650000000000002
2018-06-10 06:00:00+10:00,1.288
2018-06-10 07:00:00+10:00,1.112
2018-06-10 08:00:00+10:00,0.8780000000000001
2018-06-10 09:00:00+10:00,0.645
2018-06-10 10:00:00+10:00,0.4710000000000001
2018-06-10 11:00:00+10:00,0.40400000000000014
2018-06-10 12:00:00+10:00,0.4660000000000001
2018-06-10 13:00:00+10:00,0.649
2018-06-10 14:00:00+10:00,0.915
2018-06-10 15:00:00+10:00,1.2040000000000002
2018-06-10 16:00:00+10:00,1.448
2018-06-10 17:00:00+10:00,1.59
2018-06-10 18:00:00+10:00,1.596
2018-06-10 19:00:00+10:00,1.467
2018-06-10 20:00:00+10:00,1.237
